book,para_num,paragraph,final_label,status,verification,tier,gemini_label,gemini_confidence,gemini_considered,gemini_reasoning,gpt_oss_or_label,gpt_oss_or_reasoning
ck12_algebra1_hs,958,"Applications

In this section, we’ll see how consistent, inconsistent and dependent systems might arise in real life.

Example 7
The movie rental store CineStar offers customers two choices. Customers can pay a yearly membership of $45 and then rent each movie for $2 or they can choose not to pay the membership fee and rent each movie for $3.50. How many movies would you have to rent before the membership becomes the cheaper option?

Solution
Let’s translate this problem into algebra. Since there are two different options to consider, we can write two different equations and form a system.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"This is a standard textbook example introducing real-world applications of systems of equations with no mention of mistakes, student errors, or contrasting approaches.",NA,"The paragraph presents a word problem and its solution approach without mentioning any errors, mistakes, or comparisons of student work."
ck12_algebra1_hs,959,"The choices are “membership” and “no membership.” We’ll call the number of movies you rent x and the total cost of renting movies for a year y. TABLE 7.7: flat fee rental fee total membership $45 2x y = 45+2x no membership $0 3.50x y = 3.5x The flat fee is the dollar amount you pay per year and the rental fee is the dollar amount you pay when you rent a movie. For the membership option the rental fee is 2x, since you would pay $2 for each movie you rented; for the no membership option the rental fee is 3.50x, since you would pay $3.50 for each movie you rented. Our system of equations is: y = 45+2x y = 3.50x Here’s a graph of the system: Now we need to find the exact intersection point. Since each equation is already solved for y, we can easily solve the system with substitution. Substitute the second equation into the first one: y = 45+2x ⇒ 3.50x = 45+2x ⇒ 1.50x = 45 ⇒ x = 30 movies y = 3.50x You would have to rent 30 movies per year before the membership becomes the better option.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text presents a standard worked example modeling and solving a system of linear equations. There is no mention of errors, student work, or misconceptions.",NA,"The paragraph presents a standard example problem with equations and solution steps, without asking to find or correct errors, compare student work, or warn about common mistakes."
ck12_algebra1_hs,960,"This example shows a real situation where a consistent system of equations is useful in finding a solution. Remember that for a consistent system, the lines that make up the system intersect at single point. In other words, the lines are not parallel or the slopes are different. In this case, the slopes of the lines represent the price of a rental per movie. The lines cross because the price of rental per movie is different for the two options in the problem",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text provides standard explanatory instructional content summarizing an example of a consistent system of equations, with no mention of mistakes or student work.",,
ck12_algebra1_hs,961,"Now let’s look at a situation where the system is inconsistent. From the previous explanation, we can conclude that the lines will not intersect if the slopes are the same (and the y−intercept is different). Let’s change the previous problem so that this is the case.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is standard instructional text transitioning into an example of an inconsistent linear system. It does not mention or examine any student errors.,,
ck12_algebra1_hs,962,"Example 8 Two movie rental stores are in competition. Movie House charges an annual membership of $30 and charges $3 per movie rental. Flicks for Cheap charges an annual membership of $15 and charges $3 per movie rental. After how many movie rentals would Movie House become the better option? Solution It should already be clear to see that Movie House will never become the better option, since its membership is more expensive and it charges the same amount per movie as Flicks for Cheap. The lines on a graph that describe each option have different y−intercepts—namely 30 for Movie House and 15 for Flicks for Cheap—but the same slope: 3 dollars per movie. This means that the lines are parallel and so the system is inconsistent. Now let’s see how this works algebraically. Once again, we’ll call the number of movies you rent x and the total cost of renting movies for a year y. TABLE 7.8: flat fee rental fee total Movie House $30 3x y = 30+3x Flicks for Cheap $15 3x y = 15+3x The system of equations that describes this problem is: y = 30+3x y = 15+3x Let’s solve this system by substituting the second equation into the first equation: y = 30+3x ⇒ 15+3x = 30+3x ⇒ 15 = 30 This statement is always false. y = 15+3x This means that the system is inconsistent.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard worked example illustrating an inconsistent system of equations with parallel lines and no solution, without featuring any student errors or error warnings.",,
ck12_algebra1_hs,963,"Example 9 Peter buys two apples and three bananas for $4. Nadia buys four apples and six bananas for $8 from the same store. How much does one banana and one apple costs? Solution We must write two equations: one for Peter’s purchase and one for Nadia’s purchase. Let’s say a is the cost of one apple and b is the cost of one banana. TABLE 7.9: cost of apples cost of bananas total cost Peter 2a 3b 2a+3b = 4 Nadia 4a 6b 4a+6b = 8 The system of equations that describes this problem is: 2a+3b = 4 4a+6b = 8 Let’s solve this system by multiplying the first equation by -2 and adding the two equations: −2(2a+3b = 4) ⇒ −4a−6b = −8 4a+6b = 8 ⇒ 4a+6b = 8 0+0 = 0 This statement is always true. This means that the system is dependent. Looking at the problem again, we can see that we were given exactly the same information in both statements. If Peter buys two apples and three bananas for $4, it makes sense that if Nadia buys twice as many apples (four apples) and twice as many bananas (six bananas) she will pay twice the price ($8). Since the second equation doesn’t give us any new information, it doesn’t make it possible to find out the price of each fruit.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard worked example illustrating a dependent system of linear equations without any focus on errors.,,
ck12_algebra1_hs,964,"Express each equation in slope-intercept form. Without graphing, state whether the system of equations is consistent, inconsistent or dependent. 1. 3x−4y = 13 y = −3x−7 2. 3/5 x+y = 3 1.2x+2y = 6 3. 3x−4y = 13 y = −3x−7 4. 3x−3y = 3 x−y = 1 5. 0.5x−y = 30 0.5x−y = −30 6. 4x−2y = −2 3x+2y = −12 7. 3x+y = 4 y = 5−3x 8. x−2y = 7 4y−2x = 14",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard textbook exercise set asking students to manipulate equations and classify systems of linear equations. It contains no error analysis or student-work comparison.,,
ck12_algebra1_hs,965,Find the solution of each system of equations using the method of your choice. State if the system is inconsistent or dependent. 9. 3x+2y = 4 −2x+2y = 24 10. 5x−2y = 3 2x−3y = 10 11. 3x−4y = 13 y = −3x−7 12. 5x−4y = 1 −10x+8y = −30 13. 4x+5y = 0 3x = 6y+4.5 14. −2y+4x = 8 y−2x = −4 15. x− 1/2 y = 3/2 3x+y = 6 16. 0.05x+0.25y = 6 x+y = 24 17. x+ 2/3 y = 6 3x+2y = 2,NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard set of textbook exercises asking students to solve systems of equations. There is no error-focused pedagogy present.,,
ck12_algebra1_hs,966,"18. A movie theater charges $4.50 for children and $8.00 for adults. a. On a certain day, 1200 people enter the theater and $8375 is collected. How many children and how many adults attended? b. The next day, the manager announces that she wants to see them take in $10000 in tickets. If there are 240 seats in the house and only five movie showings planned that day, is it possible to meet that goal? c. At the same theater, a 16-ounce soda costs $3 and a 32-ounce soda costs $5. If the theater sells 12,480 ounces of soda for $2100, how many people bought soda? ( Note: Be careful in setting up this problem!)",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,The text presents a multi-part word problem. The note advising students to 'Be careful in setting up this problem!' is general advice and does not identify a specific mistake or common student error.,NA,"The paragraph presents word problems for the student to solve and includes a cautionary note, but does not present any student work, error detection task, or warning about common mistakes."
ck12_algebra1_hs,967,"19. Jamal placed two orders with an internet clothing store. The first order was for 13 ties and 4 pairs of suspenders, and totaled $487. The second order was for 6 ties and 2 pairs of suspenders, and totaled $232. The bill does not list the per-item price, but all ties have the same price and all suspenders have the same price. What is the cost of one tie and of one pair of suspenders?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard system of linear equations word problem with no error analysis, contrasting viewpoints, or common error warnings.",,
ck12_algebra1_hs,968,20. An airplane took four hours to fly 2400 miles in the direction of the jet-stream. The return trip against the jet-stream took five hours. What were the airplane’s speed in still air and the jet-stream’s speed?,NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard word problem asking students to solve for airplane speed and wind speed. It does not mention or involve any student errors or comparisons.,,
ck12_algebra1_hs,969,"21. Nadia told Peter that she went to the farmer’s market and bought two apples and one banana, and that it cost her $2.50. She thought that Peter might like some fruit, so she went back to the seller and bought four more apples and two more bananas. Peter thanked Nadia, but told her that he did not like bananas, so he would only pay her for four apples. Nadia told him that the second time she paid $6.00 for the fruit. a. What did Peter find when he tried to figure out the price of four apples? b. Nadia then told Peter she had made a mistake, and she actually paid $5.00 on her second trip. Now what answer did Peter get when he tried to figure out how much to pay her? c. Alicia then showed up and told them she had just bought 3 apples and 2 bananas from the same seller for $4.25. Now how much should Peter pay Nadia for four apples?",NA,CONFIRMED,dual_arm,B_boundary,NA,high,EXPLICIT_ERROR_DETECTION,"This is a narrative word problem designed to explore systems of equations (inconsistent, dependent, and unique solutions). Although Nadia mentions making a mistake about how much she paid, it is part of the problem's scenario rather than analyzing a student's mathematical error.",NA,"The paragraph presents a multi‑step word problem; it does not show a student's incorrect work to be corrected nor ask the reader to locate an error, so it is standard content."
ck12_algebra1_hs,970,Learning Objectives • Graph linear inequalities in two variables. • Solve systems of linear inequalities. • Solve optimization problems.,NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,The text contains only standard chapter/section learning objectives with no mention or focus on errors.,,
ck12_algebra1_hs,971,"In the last chapter you learned how to graph a linear inequality in two variables. To do that, you graphed the equation of the straight line on the coordinate plane. The line was solid for ≤ or ≥ signs (where the equals sign is included), and the line was dashed for < or > signs (where the equals sign is not included). Then you shaded above the line (if the inequality began with y > or y ≥) or below the line (if it began with y < or y ≤). In this section, we’ll see how to graph two or more linear inequalities on the same coordinate plane. The inequalities are graphed separately on the same graph, and the solution for the system is the common shaded region between all the inequalities in the system. One linear inequality in two variables divides the plane into two half-planes. A system of two or more linear inequalities can divide the plane into more complex shapes. Let’s start by solving a system of two inequalities.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text provides standard review and explanatory instruction on graphing systems of linear inequalities, with no mention of mistakes or student work.",NA,"The paragraph only explains how to graph linear inequalities and introduces systems; it does not present errors, compare student work, or warn about common mistakes."
ck12_algebra1_hs,972,"Graph a System of Two Linear Inequalities Example 1 Solve the following system: 2x+3y ≤ 18 x−4y ≤ 12 Solution Solving systems of linear inequalities means graphing and finding the intersections. So we graph each inequality, and then find the intersection regions of the solution. First, let’s rewrite each equation in slope-intercept form. (Remember that this form makes it easier to tell which region of the coordinate plane to shade.) Our system becomes 3y ≤ −2x+18 ⇒ y ≤ −2/3 x+6 −4y ≤ −x+12 ⇒ y ≥ x/4 −3 Notice that the inequality sign in the second equation changed because we divided by a negative number! For this first example, we’ll graph each inequality separately and then combine the results. Here’s the graph of the first inequality: The line is solid because the equals sign is included in the inequality. Since the inequality is less than or equal to, we shade below the line. And here’s the graph of the second inequality: The line is solid again because the equals sign is included in the inequality. We now shade above the line because y is greater than or equal to. When we combine the graphs, we see that the blue and red shaded regions overlap. The area where they overlap is the area where both inequalities are true. Thus that area (shown below in purple) is the solution of the system. The kind of solution displayed in this example is called unbounded, because it continues forever in at least one direction (in this case, forever upward and to the left).",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"This is a standard worked example showing how to graph a system of linear inequalities. While it highlights a rule about flipping the inequality sign when dividing by a negative number, it does not explicitly alert to a common student mistake or present any incorrect work.",NA,"The paragraph provides standard instructional content on graphing linear inequalities without asking students to find or correct errors, nor warning about common mistakes."
ck12_algebra1_hs,973,"Example 2 There are also situations where a system of inequalities has no solution. For example, let’s solve this system. y ≤ 2x−4 y > 2x+6 Solution We start by graphing the first line. The line will be solid because the equals sign is included in the inequality. We must shade downwards because y is less than. Next we graph the second line on the same coordinate axis. This line will be dashed because the equals sign is not included in the inequality. We must shade upward because y is greater than. It doesn’t look like the two shaded regions overlap at all. The two lines have the same slope, so we know they are parallel; that means that the regions indeed won’t ever overlap since the lines won’t ever cross. So this system of inequalities has no solution.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text presents a standard worked example illustrating a system of linear inequalities with no solution, without featuring errors or contrasting student methods.",NA,"The paragraph explains a concept and works through an example without asking the reader to find or correct an error, compare approaches, or warn about common mistakes."
ck12_algebra1_hs,974,"But a system of inequalities can sometimes have a solution even if the lines are parallel. For example, what happens if we swap the directions of the inequality signs in the system we just graphed? To graph the system y ≥ 2x−4 y < 2x+6, we draw the same lines we drew for the previous system, but we shade upward for the first inequality and downward for the second inequality. Here is the result: You can see that this time the shaded regions overlap. The area between the two lines is the solution to the system.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,This paragraph provides direct textbook instruction and an example demonstrating when a system of linear inequalities with parallel boundaries can have a solution. It does not mention student errors or contrasting student methods.,NA,"The paragraph explains how to graph a system of inequalities and does not involve identifying or correcting errors, comparing approaches, or warning about common mistakes."
ck12_algebra1_hs,975,"Graph a System of More Than Two Linear Inequalities When we solve a system of just two linear inequalities, the solution is always an unbounded region—one that continues infinitely in at least one direction. But if we put together a system of more than two inequalities, sometimes we can get a solution that is bounded—a finite region with three or more sides. Let’s look at a simple example.",NA,CONFIRMED,dual_arm,C_control,NA,high,,The text provides standard explanatory instructional content introducing systems of linear inequalities without referencing any errors or contrasting student methods.,NA,"The paragraph explains concepts about systems of inequalities without mentioning errors, mistakes, or comparing student work."
ck12_algebra1_hs,976,"Example 3 Find the solution to the following system of inequalities. 3x−y < 4 4y+9x < 8 x ≥ 0 y ≥ 0 Solution Let’s start by writing our inequalities in slope-intercept form. y > 3x−4 y < −9/4 x+2 x ≥ 0 y ≥ 0 Now we can graph each line and shade appropriately. First we graph y > 3x−4 : Next we graph y < −9/4 x+2 : Finally we graph x ≥ 0 and y ≥ 0, and we’re left with the region below; this is where all four inequalities overlap. The solution is bounded because there are lines on all sides of the solution region. In other words, the solution region is a bounded geometric figure, in this case a triangle. Notice, too, that only three of the lines we graphed actually form the boundaries of the region. Sometimes when we graph multiple inequalities, it turns out that some of them don’t affect the overall solution; in this case, the solution would be the same even if we’d left out the inequality y > 3x−4. That’s because the solution region of the system formed by the other three inequalities is completely contained within the solution region of that fourth inequality; in other words, any solution to the other three inequalities is automatically a solution to that one too, so adding that inequality doesn’t narrow down the solution set at all. But that wasn’t obvious until we actually drew the graph!",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text is a standard worked example demonstrating how to solve a system of inequalities and discussing redundant constraints. There is no mention of student errors, mistakes, or comparisons of conflicting student work.",NA,"The paragraph presents a standard example and solution without showing student errors, comparisons, or warnings about common mistakes."
ck12_algebra1_hs,977,"Solve Real-World Problems Using Systems of Linear Inequalities A lot of interesting real-world problems can be solved with systems of linear inequalities. For example, you go to your favorite restaurant and you want to be served by your best friend who happens to work there. However, your friend only waits tables in a certain region of the restaurant. The restaurant is also known for its great views, so you want to sit in a certain area of the restaurant that offers a good view. Solving a system of linear inequalities will allow you to find the area in the restaurant where you can sit to get the best view and be served by your friend.",NA,CONFIRMED,dual_arm,C_control,NA,high,,The paragraph introduces a real-world scenario to motivate systems of linear inequalities. It contains no discussion of errors or student work.,NA,The paragraph only describes a real-world application of systems of linear inequalities and does not involve error-focused pedagogy.
ck12_algebra1_hs,978,"Often, systems of linear inequalities deal with problems where you are trying to find the best possible situation given a set of constraints. Most of these application problems fall in a category called linear programming problems. Linear programming is the process of taking various linear inequalities relating to some situation, and finding the best possible value under those conditions. A typical example would be taking the limitations of materials and labor at a factory, then determining the best production levels for maximal profits under those conditions. These kinds of problems are used every day in the organization and allocation of resources. These real-life systems can have dozens or hundreds of variables, or more. In this section, we’ll only work with the simple two-variable linear case. The general process is to: • Graph the inequalities (called constraints) to form a bounded area on the coordinate plane (called the feasibility region).",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text provides standard introductory conceptual explanation and definitions for linear programming, with no mention of mistakes or student work.",,
ck12_algebra1_hs,979,"www.ck12.org Solving Systems of Equations and Inequalities • Figure out the coordinates of the corners (or vertices) of this feasibility region by solving the system of equations that applies to each of the intersection points. • Test these corner points in the formula (called the optimization equation) for which you’re trying to ﬁnd the maximum or minimum value. Example 4 If z = 2x+5y, ﬁnd the maximum and minimum values of z given these constraints: 2x−y ≤12 4x+3y ≥0 x−y ≤6 Solution First, we need to ﬁnd the solution to this system of linear inequalities by graphing and shading appropriately. To graph the inequalities, we rewrite them in slope-intercept form: y ≥2x−12 y ≥−4 3x y ≥x−6 These three linear inequalities are called the constraints, and here is their graph: The shaded region in the graph is called the feasibility region. All possible solutions to the system occur in that region; now we must try to ﬁnd the maximum and minimum values of the variable z within that region. In other words, which values of x and y within the feasibility region will give us the greatest and smallest overall values for the expression 2x+5y?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text presents standard textbook instructional material and a worked example explaining how to find the optimal values in a linear programming problem. There are no mentions of errors, student misconceptions, or alternate methods.",,
ck12_algebra1_hs,980,"7.5. Systems of Linear Inequalities www.ck12.org Fortunately, we don’t have to test every point in the region to ﬁnd that out. It just so happens that the minimum or maximum value of the optimization equation in a linear system like this will always be found at one of the vertices (the corners) of the feasibility region; we just have to ﬁgure out which vertices. So for each vertex—each point where two of the lines on the graph cross—we need to solve the system of just those two equations, and then ﬁnd the value of z at that point. The ﬁrst system consists of the equations y = 2x−12 and y = −4 3x. We can solve this system by substitution: −4 3x = 2x−12 ⇒−4x = 6x−36 ⇒−10x = −36 ⇒x = 3.6 y = 2x−12 ⇒y = 2(3.6)−12 ⇒y = −4.8 The lines intersect at the point (3.6, -4.8). The second system consists of the equations y = 2x−12 and y = x−6. Solving this system by substitution: x−6 = 2x−12 ⇒6 = x ⇒x = 6 y = x−6 ⇒y = 6−6 ⇒y = 6 The lines intersect at the point (6, 6). The third system consists of the equations y = −4 3x and y = x−6. Solving this system by substitution: x−6 = −4 3x ⇒3x−18 = −4x ⇒7x = 18 ⇒x = 2.57 y = x−6 ⇒y = 2.57−6 ⇒y = −3.43 The lines intersect at the point (2.57, -3.43). So now we have three different points that might give us the maximum and minimum values for z. To ﬁnd out which ones actually do give the maximum and minimum values, we can plug the points into the optimization equation z = 2x+5y. When we plug in (3.6, -4.8), we get z = 2(3.6)+5(−4.8) = −16.8. When we plug in (6, 0), we get z = 2(6)+5(0) = 12. When we plug in (2.57, -3.43), we get z = 2(2.57)+5(−3.43) = −12.01. So we can see that the point (6, 0) gives us the maximum possible value for z and the point (3.6, –4.8) gives us the minimum value. In the previous example, we learned how to apply the method of linear programming in the abstract. In the next example, we’ll look at a real-life application. Example 5 You have $10,000 to invest, and three different funds to choose from. The municipal bond fund has a 5% return, the local bank’s CDs have a 7% return, and a high-risk account has an expected 10% return. To minimize risk, you decide not to invest any more than $1,000 in the high-risk account. For tax reasons, you need to invest at least three times as much in the municipal bonds as in the bank CDs. What’s the best way to distribute your money given these constraints? Solution Let’s deﬁne our variables:",NA,CONFIRMED,dual_arm,C_control,NA,high,,"This text provides standard instructional material, showing worked examples of solving systems of linear inequalities for linear programming without any focus on errors.",NA,"The paragraph explains how to solve linear programming problems and gives an example; it does not present a student's error, compare approaches, ask to find an error, or warn about common mistakes."
ck12_algebra1_hs,981,"www.ck12.org Solving Systems of Equations and Inequalities x is the amount of money invested in the municipal bond at 5% return y is the amount of money invested in the bank’s CD at 7% return 10000−x−y is the amount of money invested in the high-risk account at 10% return z is the total interest returned from all the investments, so z = .05x+.07y+.1(10000−x−y) or z = 1000−0.05x− 0.03y. This is the amount that we are trying to maximize. Our goal is to ﬁnd the values of x and y that maximizes the value of z. Now, let’s write inequalities for the constraints: You decide not to invest more than $1000 in the high-risk account—that means: 10000−x−y ≤1000 You need to invest at least three times as much in the municipal bonds as in the bank CDs—that means: 3y ≤x Also, you can’t invest less than zero dollars in each account, so: x ≥0 y ≥0 10000−x−y ≥0 To summarize, we must maximize the expression z = 1000−.05x−.03y using the constraints: 10000−x−y ≤1000 y ≥9000−x 3y ≤x y ≤x x ≥0 Or in slope-intercept form: x ≥0 y ≥0 y ≥0 10000−x−y ≥0 y ≤10000−x Step 1: Find the solution region to the set of inequalities by graphing each line and shading appropriately. The following ﬁgure shows the overlapping region:",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is standard textbook instructional material detailing how to set up and solve a system of inequalities for a linear programming problem. There are no error-focused pedagogical elements present.,,
ck12_algebra1_hs,982,"7.5. Systems of Linear Inequalities www.ck12.org The purple region is the feasibility region where all the possible solutions can occur. Step 2: Next we need to ﬁnd the corner points of the feasibility region. Notice that there are four corners. To ﬁnd their coordinates, we must pair up the relevant equations and solve each resulting system. System 1: y = x y = 10000−x Substitute the ﬁrst equation into the second equation: x 3 = 10000−x ⇒x = 30000−3x ⇒4x = 30000 ⇒x = 7500 y = x 3 ⇒y = 7500 ⇒y = 2500 The intersection point is (7500, 2500). System 2: y = x y = 9000−x Substitute the ﬁrst equation into the second equation: x 3 = 9000−x ⇒x = 27000−3x ⇒4x = 27000 ⇒x = 6750 y = x 3 ⇒y = 6750 ⇒y = 2250 The intersection point is (6750, 2250). System 3: y = 0 y = 10000−x. The intersection point is (10000, 0).",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This text provides standard step-by-step textbook instructions and worked examples for finding the corner points of a feasibility region. There is no error-focused pedagogy present.,,
ck12_algebra1_hs,983,"www.ck12.org Solving Systems of Equations and Inequalities System 4: y = 0 y = 9000−x. The intersection point is (9000, 0). Step 3: In order to ﬁnd the maximum value for z, we need to plug all the intersection points into the equation for z and ﬁnd which one yields the largest number. (7500, 2500): z = 1000−0.05(7500)−0.03(2500) = 550 (6750, 2250): z = 1000−0.05(6750)−0.03(2250) = 595 (10000, 0): z = 1000−0.05(10000)−0.03(0) = 500 (9000, 0): z = 1000−0.05(9000)−0.03(0) = 550 The maximum return on the investment of $595 occurs at the point (6750, 2250). This means that: $6,750 is invested in the municipal bonds. $2,250 is invested in the bank CDs. $1,000 is invested in the high-risk account. Graphing calculators can be very useful for problems that involve this many inequalities. The video at http://www.y outube.com/watch?v=__wAxkYmhvY shows a real-world linear programming problem worked through in detail on a graphing calculator, although the methods used there can also be used for pencil-and paper solving. Review Questions 1. Consider the system y < 3x−5 y > 3x−5 . Is it consistent or inconsistent? Why? 2. Consider the system y ≤2x+3 y ≥2x+3 . Is it consistent or inconsistent? Why? 3. Consider the system y ≤−x+1 y > −x+1 . Is it consistent or inconsistent? Why? 4. In example 3 in this lesson, we solved a system of four inequalities and saw that one of the inequalities, y > 3x−4, didn’t affect the solution set of the system. a. What would happen if we changed that inequality to y < 3x−4? b. What’s another inequality that we could add to the original system without changing it? Show how by sketching a graph of that inequality along with the rest of the system. c. What’s another inequality that we could add to the original system to make it inconsistent? Show how by sketching a graph of that inequality along with the rest of the system.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,The text contains a worked-out linear programming example and standard review exercises asking about consistency and modifications to systems of inequalities. No error-focused pedagogy is present.,,
ck12_algebra1_hs,984,"7.5. Systems of Linear Inequalities www.ck12.org 5. Recall the compound inequalities in one variable that we worked with back in chapter 6. Compound inequal- ities with “and” are simply systems like the ones we are working with here, except with one variable instead of two. a. Graph the inequality x > 3 in two dimensions. What’s another inequality that could be combined with it to make an inconsistent system? b. Graph the inequality x ≤4 on a number line. What two-dimensional system would have a graph that looks just like this one? Find the solution region of the following systems of inequalities. 6. x−y < −6 2y ≥3x+17 7. 4y−5x < 8 −5x ≥16−8y 8. 5x−y ≥5 2y−x ≥−10 9. 5x+2y ≥−25 3x−2y ≤17 x−6y ≥27 10. 2x−3y ≤21 x+4y ≤6 3x+y ≥−4 11. 12x−7y < 120 7x−8y ≥36 5x+y ≥12 Solve the following linear programming problems. 12. Given the following constraints, ﬁnd the maximum and minimum values of z = −x+5y: x+3y ≤0 x−y ≥0 3x−7y ≤16 13. Santa Claus is assigning elves to work an eight-hour shift making toy trucks. Apprentice elves draw a wage of ﬁve candy canes per hour worked, but can only make four trucks an hour. Senior elves can make six trucks an hour and are paid eight candy canes per hour. There’s only room for nine elves in the truck shop, and due to a candy-makers’ strike, Santa Claus can only pay out 480 candy canes for the whole 8-hour shift. a. How many senior elves and how many apprentice elves should work this shift to maximize the number of trucks that get made? b. How many trucks will be made? c. Just before the shift begins, the apprentice elves demand a wage increase; they insist on being paid seven candy canes an hour. Now how many apprentice elves and how many senior elves should Santa assign to this shift? d. How many trucks will now get made, and how many candy canes will Santa have left over? 14. In Adrian’s Furniture Shop, Adrian assembles both bookcases and TV cabinets. Each type of furniture takes her about the same time to assemble. She ﬁgures she has time to make at most 18 pieces of furniture by this Saturday. The materials for each bookcase cost her $20 and the materials for each TV stand costs her $45. She has $600 to spend on materials. Adrian makes a proﬁt of $60 on each bookcase and a proﬁt of $100 on each TV stand. a. Set up a system of inequalities. What x−and y−values do you get for the point where Adrian’s proﬁt is maximized? Does this solution make sense in the real world?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text contains a series of standard textbook exercises involving systems of linear inequalities and linear programming word problems, with no focus on errors.",,
ck12_algebra1_hs,985,"b. What two possible real-world x−values and what two possible real-world y−values would be closest to the values in that solution?
c. With two choices each for x and y, there are four possible combinations of x− and y−values. Of those four combinations, which ones actually fall within the feasibility region of the problem?
d. Which one of those feasible combinations seems like it would generate the most profit? Test out each one to confirm your guess. How much profit will Adrian make with that combination?
e. Based on Adrian’s previous sales figures, she doesn’t think she can sell more than 8 TV stands. Now how many of each piece of furniture should she make, and what will her profit be?
f. Suppose Adrian is confident she can sell all the furniture she can make, but she doesn’t have room to display more than 7 bookcases in her shop. Now how many of each piece of furniture should she make, and what will her profit be?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,The text consists of standard multi-step textbook questions on linear programming and constraints without any mention or analysis of errors.,,
ck12_algebra1_hs,986,"15. Here’s a “linear programming” problem on a line instead of a plane: Given the constraints x ≤ 5 and x ≥ −2, maximize the value of y where y = x+3.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard mathematics problem asking students to maximize an objective function given a set of constraints. There is no error-focused instruction present.,,
ck12_algebra1_hs,987,"Texas Instruments Resources
In the CK-12 Texas Instruments Algebra I FlexBook® resource, there are graphing calculator activities designed to supplement the objectives for some of the lessons in this chapter. See http://www.ck12.org/flexr/chapter/9617 .",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,The paragraph simply provides an informational link to supplementary calculator activities with no error-related pedagogy.,,
ck12_algebra1_hs,988,"Learning Objectives
• Use the product of a power property.
• Use the power of a product property.
• Simplify expressions involving product properties of exponents.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text merely lists learning objectives for a lesson on properties of exponents without any reference to errors, mistakes, or student work.",NA,"The paragraph lists learning objectives and contains no mention of errors, mistakes, or comparing student work."
ck12_algebra1_hs,989,"Introduction
Back in chapter 1, we briefly covered expressions involving exponents, like 3^5 or x^3. In these expressions, the number on the bottom is called the base and the number on top is the power or exponent. The whole expression is equal to the base multiplied by itself a number of times equal to the exponent; in other words, the exponent tells us how many copies of the base number to multiply together.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is standard textbook instructional text reviewing and defining the concepts of base and exponent with no mention of student errors or misconceptions.,,
ck12_algebra1_hs,990,"Example 1
Write in exponential form.
a) 2 · 2
b) (−3)(−3)(−3)
c) y · y · y · y · y
d) (3a)(3a)(3a)(3a)

Solution
a) 2 · 2 = 2^2 because we have 2 factors of 2
b) (−3)(−3)(−3) = (−3)^3 because we have 3 factors of (-3)
c) y · y · y · y · y = y^5 because we have 5 factors of y
d) (3a)(3a)(3a)(3a) = (3a)^4 because we have 4 factors of 3a",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard worked example demonstrating how to write expressions in exponential form with correct solutions provided. There is no mention of errors, student misconceptions, or alternate approaches.",,
ck12_algebra1_hs,991,"When the base is a variable, it’s convenient to leave the expression in exponential form; if we didn’t write x^7, we’d have to write x · x · x · x · x · x · x instead. But when the base is a number, we can simplify the expression further than that; for example, 2^7 equals 2 · 2 · 2 · 2 · 2 · 2 · 2, but we can multiply all those 2’s to get 128.
Let’s simplify the expressions from Example 1.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text provides standard explanatory instructional content comparing variable bases to numerical bases in exponents. There are no mentions of errors, student work, or warnings.",,
